recoID,eventID,armID,groupID,rpID,uLineSize,vLineSize,siliconID,position,sigma_,uv_line_a,uv_line_b,uv_line_w
0,2,0,2,5,1,1,1,-9.32450008392,0.0190999992192,-0.00048318473273,4.91922903061,4.98758077621
0,2,0,2,5,1,1,3,-9.29150009155,0.0190999992192,-0.00048318473273,4.91922903061,4.98758077621
0,2,0,2,5,1,1,5,-9.29150009155,0.0190999992192,-0.00048318473273,4.91922903061,4.98758077621
0,2,0,2,5,1,1,7,-9.22550010681,0.0190999992192,-0.00048318473273,4.91922903061,4.98758077621
0,2,0,2,5,1,1,9,-9.22550010681,0.0190999992192,-0.00048318473273,4.91922903061,4.98758077621
0,2,0,2,5,1,1,0,-7.179500103,0.0190999992192,0.000366799824405,6.81208515167,4.98758077621
0,2,0,2,5,1,1,2,-7.11350011826,0.0190999992192,0.000366799824405,6.81208515167,4.98758077621
0,2,0,2,5,1,1,4,-7.04750013351,0.0190999992192,0.000366799824405,6.81208515167,4.98758077621
0,2,0,2,5,1,1,6,-7.04750013351,0.0190999992192,0.000366799824405,6.81208515167,4.98758077621
0,2,0,2,5,1,1,8,-6.91550016403,0.0190999992192,0.000366799824405,6.81208515167,4.98758077621
0,2,0,2,21,1,1,1,-8.03750038147,0.0190999992192,-0.000414658017689,6.01698112488,3.99006462097
0,2,0,2,21,1,1,3,-7.97149991989,0.0190999992192,-0.000414658017689,6.01698112488,3.99006462097
0,2,0,2,21,1,1,5,-7.90549993515,0.0190999992192,-0.000414658017689,6.01698112488,3.99006462097
0,2,0,2,21,1,1,7,-7.83949995041,0.0190999992192,-0.000414658017689,6.01698112488,3.99006462097
0,2,0,2,21,1,1,0,-8.23550033569,0.0190999992192,-0.00135345978197,6.25025749207,4.98758077621
0,2,0,2,21,1,1,2,-8.23550033569,0.0190999992192,-0.00135345978197,6.25025749207,4.98758077621
0,2,0,2,21,1,1,4,-8.20250034332,0.0190999992192,-0.00135345978197,6.25025749207,4.98758077621
0,2,0,2,21,1,1,6,-8.16950035095,0.0190999992192,-0.00135345978197,6.25025749207,4.98758077621
0,2,0,2,21,1,1,8,-8.23550033569,0.0190999992192,-0.00135345978197,6.25025749207,4.98758077621
0,2,0,2,25,1,1,1,-8.16950035095,0.0190999992192,-0.000648115004878,6.71191310883,4.98758077621
0,2,0,2,25,1,1,3,-8.03750038147,0.0190999992192,-0.000648115004878,6.71191310883,4.98758077621
0,2,0,2,25,1,1,5,-7.93849992752,0.0190999992192,-0.000648115004878,6.71191310883,4.98758077621
0,2,0,2,25,1,1,7,-7.83949995041,0.0190999992192,-0.000648115004878,6.71191310883,4.98758077621
0,2,0,2,25,1,1,9,-7.77349996567,0.0190999992192,-0.000648115004878,6.71191310883,4.98758077621
0,2,0,2,25,1,1,0,-7.64149999619,0.0190999992192,-0.000655841780826,6.85437250137,4.98758077621
0,2,0,2,25,1,1,2,-7.64149999619,0.0190999992192,-0.000655841780826,6.85437250137,4.98758077621
0,2,0,2,25,1,1,4,-7.64149999619,0.0190999992192,-0.000655841780826,6.85437250137,4.98758077621
0,2,0,2,25,1,1,6,-7.64149999619,0.0190999992192,-0.000655841780826,6.85437250137,4.98758077621
0,2,0,2,25,1,1,8,-7.57550001144,0.0190999992192,-0.000655841780826,6.85437250137,4.98758077621
0,2,1,4,104,1,1,1,-6.84950017929,0.0190999992192,-0.000471685954835,7.03884077072,4.98758077621
0,2,1,4,104,1,1,3,-6.84950017929,0.0190999992192,-0.000471685954835,7.03884077072,4.98758077621
0,2,1,4,104,1,1,5,-6.84950017929,0.0190999992192,-0.000471685954835,7.03884077072,4.98758077621
0,2,1,4,104,1,1,7,-6.84950017929,0.0190999992192,-0.000471685954835,7.03884077072,4.98758077621
0,2,1,4,104,1,1,9,-6.78350019455,0.0190999992192,-0.000471685954835,7.03884077072,4.98758077621
0,2,1,4,104,1,1,0,-8.49950027466,0.0190999992192,-0.00200251443312,5.46761608124,3.99006462097
0,2,1,4,104,1,1,2,-8.5655002594,0.0190999992192,-0.00200251443312,5.46761608124,3.99006462097
0,2,1,4,104,1,1,4,-8.5655002594,0.0190999992192,-0.00200251443312,5.46761608124,3.99006462097
0,2,1,4,104,1,1,6,-8.5655002594,0.0190999992192,-0.00200251443312,5.46761608124,3.99006462097
0,2,1,4,120,1,1,1,-9.48950004578,0.0190999992192,-0.000328022259055,6.57265472412,4.98758077621
0,2,1,4,120,1,1,3,-9.42350006104,0.0190999992192,-0.000328022259055,6.57265472412,4.98758077621
0,2,1,4,120,1,1,5,-9.42350006104,0.0190999992192,-0.000328022259055,6.57265472412,4.98758077621
0,2,1,4,120,1,1,7,-9.32450008392,0.0190999992192,-0.000328022259055,6.57265472412,4.98758077621
0,2,1,4,120,1,1,9,-9.35750007629,0.0190999992192,-0.000328022259055,6.57265472412,4.98758077621
0,2,1,4,120,1,1,0,-8.10350036621,0.0190999992192,-0.000192687875824,6.47599458694,4.98758077621
0,2,1,4,120,1,1,2,-8.03750038147,0.0190999992192,-0.000192687875824,6.47599458694,4.98758077621
0,2,1,4,120,1,1,4,-7.97149991989,0.0190999992192,-0.000192687875824,6.47599458694,4.98758077621
0,2,1,4,120,1,1,6,-7.83949995041,0.0190999992192,-0.000192687875824,6.47599458694,4.98758077621
0,2,1,4,120,1,1,8,-7.80649995804,0.0190999992192,-0.000192687875824,6.47599458694,4.98758077621
0,2,1,4,124,1,1,1,-6.91550016403,0.0190999992192,-7.91662387201e-05,7.13131904602,4.98758077621
0,2,1,4,124,1,1,3,-6.98150014877,0.0190999992192,-7.91662387201e-05,7.13131904602,4.98758077621
0,2,1,4,124,1,1,5,-6.98150014877,0.0190999992192,-7.91662387201e-05,7.13131904602,4.98758077621
0,2,1,4,124,1,1,7,-6.91550016403,0.0190999992192,-7.91662387201e-05,7.13131904602,4.98758077621
0,2,1,4,124,1,1,9,-6.91550016403,0.0190999992192,-7.91662387201e-05,7.13131904602,4.98758077621
0,2,1,4,124,1,1,0,-7.64149999619,0.0190999992192,-0.00125686440151,7.28953409195,4.98758077621
0,2,1,4,124,1,1,2,-7.64149999619,0.0190999992192,-0.00125686440151,7.28953409195,4.98758077621
0,2,1,4,124,1,1,4,-7.60850000381,0.0190999992192,-0.00125686440151,7.28953409195,4.98758077621
0,2,1,4,124,1,1,6,-7.57550001144,0.0190999992192,-0.00125686440151,7.28953409195,4.98758077621
0,2,1,4,124,1,1,8,-7.57550001144,0.0190999992192,-0.00125686440151,7.28953409195,4.98758077621
0,3,0,1,4,1,1,1,-8.5655002594,0.0190999992192,0.000339178775903,5.37297821045,4.98758077621
0,3,0,1,4,1,1,3,-8.5655002594,0.0190999992192,0.000339178775903,5.37297821045,4.98758077621
0,3,0,1,4,1,1,5,-8.49950027466,0.0190999992192,0.000339178775903,5.37297821045,4.98758077621
0,3,0,1,4,1,1,7,-8.49950027466,0.0190999992192,0.000339178775903,5.37297821045,4.98758077621
0,3,0,1,4,1,1,9,-8.49950027466,0.0190999992192,0.000339178775903,5.37297821045,4.98758077621
0,3,0,1,4,1,1,0,-6.1234998703,0.0190999992192,-0.00137227482628,7.46167039871,3.99006462097
0,3,0,1,4,1,1,2,-6.1234998703,0.0190999992192,-0.00137227482628,7.46167039871,3.99006462097
0,3,0,1,4,1,1,6,-6.25549983978,0.0190999992192,-0.00137227482628,7.46167039871,3.99006462097
0,3,0,1,4,1,1,8,-6.25549983978,0.0190999992192,-0.00137227482628,7.46167039871,3.99006462097
0,3,0,2,5,1,1,1,-10.0174999237,0.0190999992192,-0.00124707364012,4.25802230835,4.98758077621
0,3,0,2,5,1,1,3,-9.95149993896,0.0190999992192,-0.00124707364012,4.25802230835,4.98758077621
0,3,0,2,5,1,1,5,-9.95149993896,0.0190999992192,-0.00124707364012,4.25802230835,4.98758077621
0,3,0,2,5,1,1,7,-9.88549995422,0.0190999992192,-0.00124707364012,4.25802230835,4.98758077621
0,3,0,2,5,1,1,9,-9.88549995422,0.0190999992192,-0.00124707364012,4.25802230835,4.98758077621
0,3,0,2,5,1,1,0,-8.0045003891,0.0190999992192,0.000366799824405,6.00798511505,4.98758077621
0,3,0,2,5,1,1,2,-7.90549993515,0.0190999992192,0.000366799824405,6.00798511505,4.98758077621
0,3,0,2,5,1,1,4,-7.87249994278,0.0190999992192,0.000366799824405,6.00798511505,4.98758077621
0,3,0,2,5,1,1,6,-7.83949995041,0.0190999992192,0.000366799824405,6.00798511505,4.98758077621
0,3,0,2,5,1,1,8,-7.7404999733,0.0190999992192,0.000366799824405,6.00798511505,4.98758077621
0,3,0,1,20,1,1,1,-7.7404999733,0.0190999992192,0.000315343349939,6.58645677567,3.99006462097
0,3,0,1,20,1,1,3,-7.77349996567,0.0190999992192,0.000315343349939,6.58645677567,3.99006462097
0,3,0,1,20,1,1,5,-7.83949995041,0.0190999992192,0.000315343349939,6.58645677567,3.99006462097
0,3,0,1,20,1,1,7,-7.87249994278,0.0190999992192,0.000315343349939,6.58645677567,3.99006462097
0,3,0,1,20,1,1,0,-6.65150022507,0.0190999992192,0.000428884872235,6.83176803589,4.98758077621
0,3,0,1,20,1,1,2,-6.71750020981,0.0190999992192,0.000428884872235,6.83176803589,4.98758077621
0,3,0,1,20,1,1,4,-6.78350019455,0.0190999992192,0.000428884872235,6.83176803589,4.98758077621
0,3,0,1,20,1,1,6,-6.84950017929,0.0190999992192,0.000428884872235,6.83176803589,4.98758077621
0,3,0,1,20,1,1,8,-6.98150014877,0.0190999992192,0.000428884872235,6.83176803589,4.98758077621
0,3,0,2,21,1,1,1,-8.76350021362,0.0190999992192,0.000400156801334,5.27268838882,3.99006462097
0,3,0,2,21,1,1,3,-8.73050022125,0.0190999992192,0.000400156801334,5.27268838882,3.99006462097
0,3,0,2,21,1,1,5,-8.63150024414,0.0190999992192,0.000400156801334,5.27268838882,3.99006462097
0,3,0,2,21,1,1,7,-8.59850025177,0.0190999992192,0.000400156801334,5.27268838882,3.99006462097
0,3,0,2,21,1,1,0,-8.96150016785,0.0190999992192,-0.00135345978197,5.51105737686,4.98758077621
0,3,0,2,21,1,1,2,-8.96150016785,0.0190999992192,-0.00135345978197,5.51105737686,4.98758077621
0,3,0,2,21,1,1,4,-8.96150016785,0.0190999992192,-0.00135345978197,5.51105737686,4.98758077621
0,3,0,2,21,1,1,6,-8.89550018311,0.0190999992192,-0.00135345978197,5.51105737686,4.98758077621
0,3,0,2,21,1,1,8,-8.96150016785,0.0190999992192,-0.00135345978197,5.51105737686,4.98758077621
0,3,0,1,24,1,1,1,-6.9485001564,0.0190999992192,-0.000809727876913,7.33368206024,4.98758077621
0,3,0,1,24,1,1,3,-7.01450014114,0.0190999992192,-0.000809727876913,7.33368206024,4.98758077621
0,3,0,1,24,1,1,5,-7.11350011826,0.0190999992192,-0.000809727876913,7.33368206024,4.98758077621
0,3,0,1,24,1,1,7,-7.11350011826,0.0190999992192,-0.000809727876913,7.33368206024,4.98758077621
0,3,0,1,24,1,1,9,-7.179500103,0.0190999992192,-0.000809727876913,7.33368206024,4.98758077621
0,3,0,1,24,1,1,0,-6.65150022507,0.0190999992192,0.000927010376472,7.49019002914,4.98758077621
0,3,0,1,24,1,1,2,-6.71750020981,0.0190999992192,0.000927010376472,7.49019002914,4.98758077621
0,3,0,1,24,1,1,4,-6.75050020218,0.0190999992192,0.000927010376472,7.49019002914,4.98758077621
0,3,0,1,24,1,1,6,-6.78350019455,0.0190999992192,0.000927010376472,7.49019002914,4.98758077621
0,3,0,1,24,1,1,8,-6.84950017929,0.0190999992192,0.000927010376472,7.49019002914,4.98758077621
0,3,0,2,25,1,1,1,-9.02750015259,0.0190999992192,-0.000648115004878,5.8671131134,4.98758077621
0,3,0,2,25,1,1,3,-8.89550018311,0.0190999992192,-0.000648115004878,5.8671131134,4.98758077621
0,3,0,2,25,1,1,5,-8.76350021362,0.0190999992192,-0.000648115004878,5.8671131134,4.98758077621
0,3,0,2,25,1,1,7,-8.69750022888,0.0190999992192,-0.000648115004878,5.8671131134,4.98758077621
0,3,0,2,25,1,1,9,-8.63150024414,0.0190999992192,-0.000648115004878,5.8671131134,4.98758077621
0,3,0,2,25,1,1,0,-8.46650028229,0.0190999992192,0.000719158211723,6.03995990753,4.98758077621
0,3,0,2,25,1,1,2,-8.43350028992,0.0190999992192,0.000719158211723,6.03995990753,4.98758077621
0,3,0,2,25,1,1,4,-8.43350028992,0.0190999992192,0.000719158211723,6.03995990753,4.98758077621
0,3,0,2,25,1,1,6,-8.49950027466,0.0190999992192,0.000719158211723,6.03995990753,4.98758077621
0,3,0,2,25,1,1,8,-8.43350028992,0.0190999992192,0.000719158211723,6.03995990753,4.98758077621
0,3,1,4,104,1,1,1,-7.44350004196,0.0190999992192,0.000139425159432,6.49073505402,4.98758077621
0,3,1,4,104,1,1,3,-7.44350004196,0.0190999992192,0.000139425159432,6.49073505402,4.98758077621
0,3,1,4,104,1,1,5,-7.37750005722,0.0190999992192,0.000139425159432,6.49073505402,4.98758077621
0,3,1,4,104,1,1,7,-7.37750005722,0.0190999992192,0.000139425159432,6.49073505402,4.98758077621
0,3,1,4,104,1,1,9,-7.37750005722,0.0190999992192,0.000139425159432,6.49073505402,4.98758077621
0,3,1,4,104,1,1,0,-9.02750015259,0.0190999992192,0.000784761738032,4.9921875,4.98758077621
0,3,1,4,104,1,1,2,-9.09350013733,0.0190999992192,0.000784761738032,4.9921875,4.98758077621
0,3,1,4,104,1,1,4,-9.02750015259,0.0190999992192,0.000784761738032,4.9921875,4.98758077621
0,3,1,4,104,1,1,6,-9.02750015259,0.0190999992192,0.000784761738032,4.9921875,4.98758077621
0,3,1,4,104,1,1,8,-9.02750015259,0.0190999992192,0.000784761738032,4.9921875,4.98758077621
0,3,1,4,120,1,1,1,-10.0174999237,0.0190999992192,-0.000786355580203,6.01490926743,4.98758077621
0,3,1,4,120,1,1,3,-10.0174999237,0.0190999992192,-0.000786355580203,6.01490926743,4.98758077621
0,3,1,4,120,1,1,5,-9.95149993896,0.0190999992192,-0.000786355580203,6.01490926743,4.98758077621
0,3,1,4,120,1,1,7,-9.88549995422,0.0190999992192,-0.000786355580203,6.01490926743,4.98758077621
0,3,1,4,120,1,1,9,-9.91849994659,0.0190999992192,-0.000786355580203,6.01490926743,4.98758077621
0,3,1,4,120,1,1,0,-8.69750022888,0.0190999992192,-3.99101008952e-05,5.92909622192,4.98758077621
0,3,1,4,120,1,1,2,-8.5655002594,0.0190999992192,-3.99101008952e-05,5.92909622192,4.98758077621
0,3,1,4,120,1,1,4,-8.49950027466,0.0190999992192,-3.99101008952e-05,5.92909622192,4.98758077621
0,3,1,4,120,1,1,6,-8.43350028992,0.0190999992192,-3.99101008952e-05,5.92909622192,4.98758077621
0,3,1,4,120,1,1,8,-8.36750030518,0.0190999992192,-3.99101008952e-05,5.92909622192,4.98758077621
0,3,1,4,124,1,1,1,-7.57550001144,0.0190999992192,0.00144861149602,6.53490543365,4.98758077621
0,3,1,4,124,1,1,3,-7.57550001144,0.0190999992192,0.00144861149602,6.53490543365,4.98758077621
0,3,1,4,124,1,1,5,-7.57550001144,0.0190999992192,0.00144861149602,6.53490543365,4.98758077621
0,3,1,4,124,1,1,7,-7.5095000267,0.0190999992192,0.00144861149602,6.53490543365,4.98758077621
0,3,1,4,124,1,1,9,-7.5095000267,0.0190999992192,0.00144861149602,6.53490543365,4.98758077621
0,3,1,4,124,1,1,0,-8.23550033569,0.0190999992192,-0.00125686440151,6.68233442307,4.98758077621
0,3,1,4,124,1,1,2,-8.23550033569,0.0190999992192,-0.00125686440151,6.68233442307,4.98758077621
0,3,1,4,124,1,1,4,-8.23550033569,0.0190999992192,-0.00125686440151,6.68233442307,4.98758077621
0,3,1,4,124,1,1,6,-8.16950035095,0.0190999992192,-0.00125686440151,6.68233442307,4.98758077621
0,3,1,4,124,1,1,8,-8.16950035095,0.0190999992192,-0.00125686440151,6.68233442307,4.98758077621
0,4,0,2,5,1,1,1,-10.1494998932,0.0190999992192,-0.000941518053878,4.09537506104,4.98758077621
0,4,0,2,5,1,1,3,-10.1164999008,0.0190999992192,-0.000941518053878,4.09537506104,4.98758077621
0,4,0,2,5,1,1,5,-10.0834999084,0.0190999992192,-0.000941518053878,4.09537506104,4.98758077621
0,4,0,2,5,1,1,7,-10.0834999084,0.0190999992192,-0.000941518053878,4.09537506104,4.98758077621
0,4,0,2,5,1,1,9,-10.0174999237,0.0190999992192,-0.000941518053878,4.09537506104,4.98758077621
0,4,0,2,5,1,1,0,-8.23550033569,0.0190999992192,-0.000244311289862,5.7783908844,4.98758077621
0,4,0,2,5,1,1,2,-8.16950035095,0.0190999992192,-0.000244311289862,5.7783908844,4.98758077621
0,4,0,2,5,1,1,4,-8.10350036621,0.0190999992192,-0.000244311289862,5.7783908844,4.98758077621
0,4,0,2,5,1,1,6,-8.03750038147,0.0190999992192,-0.000244311289862,5.7783908844,4.98758077621
0,4,0,2,5,1,1,8,-7.97149991989,0.0190999992192,-0.000244311289862,5.7783908844,4.98758077621
0,4,0,2,21,1,1,1,-9.02750015259,0.0190999992192,-0.000414658017689,5.02698087692,3.99006462097
0,4,0,2,21,1,1,3,-8.96150016785,0.0190999992192,-0.000414658017689,5.02698087692,3.99006462097
0,4,0,2,21,1,1,5,-8.89550018311,0.0190999992192,-0.000414658017689,5.02698087692,3.99006462097
0,4,0,2,21,1,1,7,-8.82950019836,0.0190999992192,-0.000414658017689,5.02698087692,3.99006462097
0,4,0,2,21,1,1,2,-9.09350013733,0.0190999992192,0.000874381803442,5.35315942764,3.99006462097
0,4,0,2,21,1,1,4,-9.09350013733,0.0190999992192,0.000874381803442,5.35315942764,3.99006462097
0,4,0,2,21,1,1,6,-9.09350013733,0.0190999992192,0.000874381803442,5.35315942764,3.99006462097
0,4,0,2,21,1,1,8,-9.15950012207,0.0190999992192,0.000874381803442,5.35315942764,3.99006462097
0,4,0,2,25,1,1,1,-9.29150009155,0.0190999992192,-0.000342559447745,5.56696605682,4.98758077621
0,4,0,2,25,1,1,3,-9.15950012207,0.0190999992192,-0.000342559447745,5.56696605682,4.98758077621
0,4,0,2,25,1,1,5,-9.09350013733,0.0190999992192,-0.000342559447745,5.56696605682,4.98758077621
0,4,0,2,25,1,1,7,-8.99450016022,0.0190999992192,-0.000342559447745,5.56696605682,4.98758077621
0,4,0,2,25,1,1,9,-8.89550018311,0.0190999992192,-0.000342559447745,5.56696605682,4.98758077621
0,4,0,2,25,1,1,0,-8.63150024414,0.0190999992192,-4.47306883871e-05,5.91026687622,4.98758077621
0,4,0,2,25,1,1,2,-8.5655002594,0.0190999992192,-4.47306883871e-05,5.91026687622,4.98758077621
0,4,0,2,25,1,1,4,-8.5655002594,0.0190999992192,-4.47306883871e-05,5.91026687622,4.98758077621
0,4,0,2,25,1,1,6,-8.63150024414,0.0190999992192,-4.47306883871e-05,5.91026687622,4.98758077621
0,4,0,2,25,1,1,8,-8.5655002594,0.0190999992192,-4.47306883871e-05,5.91026687622,4.98758077621
0,4,1,4,104,1,1,1,-8.69750022888,0.0190999992192,0.00105609185994,5.25442695618,4.98758077621
0,4,1,4,104,1,1,3,-8.63150024414,0.0190999992192,0.00105609185994,5.25442695618,4.98758077621
0,4,1,4,104,1,1,5,-8.63150024414,0.0190999992192,0.00105609185994,5.25442695618,4.98758077621
0,4,1,4,104,1,1,7,-8.63150024414,0.0190999992192,0.00105609185994,5.25442695618,4.98758077621
0,4,1,4,104,1,1,9,-8.5655002594,0.0190999992192,0.00105609185994,5.25442695618,4.98758077621
0,4,1,4,104,1,1,0,-9.62150001526,0.0190999992192,0.000784761738032,4.39818716049,4.98758077621
0,4,1,4,104,1,1,2,-9.6875,0.0190999992192,0.000784761738032,4.39818716049,4.98758077621
0,4,1,4,104,1,1,4,-9.62150001526,0.0190999992192,0.000784761738032,4.39818716049,4.98758077621
0,4,1,4,104,1,1,6,-9.62150001526,0.0190999992192,0.000784761738032,4.39818716049,4.98758077621
0,4,1,4,104,1,1,8,-9.62150001526,0.0190999992192,0.000784761738032,4.39818716049,4.98758077621
0,4,1,4,124,1,1,1,-8.69750022888,0.0190999992192,-0.000384721788578,5.36047172546,4.98758077621
0,4,1,4,124,1,1,3,-8.73050022125,0.0190999992192,-0.000384721788578,5.36047172546,4.98758077621
0,4,1,4,124,1,1,5,-8.76350021362,0.0190999992192,-0.000384721788578,5.36047172546,4.98758077621
0,4,1,4,124,1,1,7,-8.69750022888,0.0190999992192,-0.000384721788578,5.36047172546,4.98758077621
0,4,1,4,124,1,1,9,-8.69750022888,0.0190999992192,-0.000384721788578,5.36047172546,4.98758077621
0,4,1,4,124,1,1,0,-9.29150009155,0.0190999992192,0.000270913355052,5.69694805145,4.98758077621
0,4,1,4,124,1,1,2,-9.22550010681,0.0190999992192,0.000270913355052,5.69694805145,4.98758077621
0,4,1,4,124,1,1,4,-9.22550010681,0.0190999992192,0.000270913355052,5.69694805145,4.98758077621
0,4,1,4,124,1,1,6,-9.15950012207,0.0190999992192,0.000270913355052,5.69694805145,4.98758077621
0,4,1,4,124,1,1,8,-9.15950012207,0.0190999992192,0.000270913355052,5.69694805145,4.98758077621
0,5,0,1,4,1,1,1,-7.44350004196,0.0190999992192,0.000339178775903,6.49497795105,4.98758077621
0,5,0,1,4,1,1,3,-7.44350004196,0.0190999992192,0.000339178775903,6.49497795105,4.98758077621
0,5,0,1,4,1,1,5,-7.37750005722,0.0190999992192,0.000339178775903,6.49497795105,4.98758077621
0,5,0,1,4,1,1,7,-7.37750005722,0.0190999992192,0.000339178775903,6.49497795105,4.98758077621
0,5,0,1,4,1,1,9,-7.37750005722,0.0190999992192,0.000339178775903,6.49497795105,4.98758077621
0,5,0,1,4,1,1,0,-4.73750019073,0.0190999992192,-0.00137227482628,8.84767055511,3.99006462097
0,5,0,1,4,1,1,2,-4.73750019073,0.0190999992192,-0.00137227482628,8.84767055511,3.99006462097
0,5,0,1,4,1,1,6,-4.86950016022,0.0190999992192,-0.00137227482628,8.84767055511,3.99006462097
0,5,0,1,4,1,1,8,-4.86950016022,0.0190999992192,-0.00137227482628,8.84767055511,3.99006462097
0,5,0,1,20,1,1,1,-6.38749980927,0.0190999992192,9.78778462013e-06,7.92500400543,3.99006462097
